Td 	 Time	RES_WIND	RES_SOLAR	RES_HYDRO	ADO	ULP	LPG	WOOD	HYDRO	THERMAL	IPP_SOLAR	PV	WIND_ONSHORE	HYDRO_RIVER	GRID	BESS_Pin	BESS_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	END_USE	
 6 	 5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 6 	 24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 7 	 24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 8 	 24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	0.000000	2063.113360	0.000000	0.000000	16.000000	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 9 	 24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 10 	 24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
 11 	 11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	2063.113360	1.000000	-0.000000	2063.113360	-0.000000	0.000000	-4159.226721	
